9985,255,244,1742,1803,Thomas Jones (artist)
13764,30,8,1742,1840,George Robert Twelves Hewes
10651,72,62,1742,1809,Alan Gardner, 1st Baron Gardner
7853,3,2,1742,1797,Moḥammad Mahdī Baḥr al-ʿUlūm
2346,4,3,1742,1818,Jørgen Michelet
3186,9,7,1742,1788,William Courtenay, 2nd Viscount Courtenay
3767,12,8,1742,1827,Alexander Ross (British Army officer)
3874,15,8,1742,1796,Thomas Southwell, 2nd Viscount Southwell
1323,7,0,1742,1826,John Stickney
1691,11,2,1742,1818,Isaac Moses
2159,10,4,1742,1811,Anton Ferdinand Titz
5027,6,0,1742,1816,Ernst Friedrich von Ockel
4230,9,5,1742,1815,Eugène Louis Melchior Patrin
1729,12,6,1742,1825,Johann Peter Melchior
978,3,1,1742,1812,Jean-Marie-Bernard Clément
3673,28,15,1742,1809,Jean Senebier
3400,9,7,1742,1803,Johan Christian Schønheyder
4408,8,6,1742,1814,Ignacio Jordán Claudio de Asso y del Río
2324,11,7,1742,1843,Alexander Varnek
6987,28,12,1742,1819,Isaac Todd
6188,35,25,1742,1833,Bon-Joseph Dacier
1748,21,19,1742,1830,Joseph Philippe de Clairville
6471,6,4,1742,1793,Thomas Fitzmaurice (MP)
8192,19,10,1742,1810,Richard Crosse
2382,13,4,1742,1816,Thomas Welch
2351,26,19,1742,1787,Benjamin Frobisher
15163,106,87,1742,1817,Hugh Percy, 2nd Duke of Northumberland
2766,10,6,1742,1820,William Lynch (Lynch law)
35150,18,15,1742,1801,Robert Petre, 9th Baron Petre
10860,60,44,1742,1791,Ignaz von Born
3864,4,3,1742,1832,Nathaniel Hutchins
3994,11,9,1742,1830,Lucas Pepys
1254,7,4,1742,1834,Antoine-Laurent Baudron
2855,9,3,1742,1794,Charles Fearne
8527,345,327,1742,1810,Jean Baptiste Treilhard
4430,26,22,1742,1817,John Prendergast Smyth, 1st Viscount Gort
5982,12,9,1742,1814,Sir William Congreve, 1st Baronet
2144,2,1,1742,1813,Jean-René Asseline
1930,7,2,1742,1826,George Leonard (New Brunswick)
9223,92,73,1742,1821,Richard Cosway
5884,6,2,1742,1814,Isabella Graham
2284,12,6,1742,1822,Joshua Zeitlin
6309,43,36,1742,1798,Esteban José Martínez Fernández y Martínez de la Sierra
16006,36,33,1742,1834,Thomas Gaddis
716,8,1,1742,1794,Beda Mayr
9456,49,43,1742,1831,Giovanni Bernardo De Rossi
1961,4,2,1742,1809,William Sharrock
7372,14,9,1742,1817,Nero Hawley
3481,289,279,1742,1822,Roch-Ambroise Cucurron Sicard
3145,80,37,1742,1799,Elijah Clarke
2971,3,2,1742,1829,Robert Robertson (physician)
2442,17,15,1742,1822,Jonathan Bliss
6264,5,4,1742,1808,Johann Andreas Kauchlitz Colizzi
8919,30,24,1742,1814,George Ogle
9481,28,21,1742,1826,Antonio José Amar y Borbón
2194,12,5,1742,1805,Friedrich von Hahn
2388,4,1,1742,1831,Theodor Friedrich Stange
3205,30,17,1742,1809,François Laurent d'Arlandes
4462,5,2,1742,1821,Walter Synnot (High Sheriff)
2000,10,7,1742,1786,Henry Smeathman
6227,43,33,1742,1821,Félix de Azara
10643,33,20,1742,1818,John Palmer (postal innovator)
1503,3,2,1742,1821,Pedro Aranaz
2406,16,15,1742,1808,Watkin Williams (1742–1808)
2680,100,88,1742,1796,Nathan Brownson
4947,20,14,1742,1794,Joseph Dombey
3883,11,9,1742,1830,Johann Schweighäuser
4802,12,8,1742,1777,William Douglas (colonel)
5536,6,2,1742,1821,Clemente Bondi
2362,28,18,1742,1803,Giovanni de Gamerra
3302,17,15,1742,1797,John Wallop, 2nd Earl of Portsmouth
5107,6,2,1742,1816,Thomas Arnold (physician)
16932,33,10,1742,1805,Rafaela Herrera
9038,33,16,1742,1791,Yakov Knyazhnin
851,7,6,1742,1806,Christina Krook
2785,16,10,1742,1798,Mary Alcock
882,4,2,1742,1821,Thérèse-Geneviève Coutlée
2932,31,25,1742,1807,Jean-Baptiste Dureau de la Malle
8166,31,24,1742,1827,James Vashon
2554,15,5,1742,1787,Maximilian Stoll
3232,15,2,1742,1790,Ove Gjerløw Meyer
892,5,0,1742,1788,Elisabeth Gassner
103,5,0,1742,1809,Boas Johansson
2711,28,24,1742,1821,Thomas Tillinghast
3860,15,13,1742,1799,Beilby Thompson
28368,665,570,1742,1819,Gebhard Leberecht von Blücher
2552,54,45,1742,1807,Isaac Reed
13642,120,100,1742,1830,James Rennell
4001,25,12,1742,1821,Anne Hunter
1993,7,2,1742,1791,John Hakewill
1050,3,1,1742,1816,Ladislaus Chernac
5547,24,18,1742,1813,Antonio de Olaguer y Feliú
15369,4,1,1742,1815,Gaspar de Santa Coloma
2213,11,4,1742,1806,Vicente de Santa Maria
2209,3,3,1742,1822,Herman Tollius
7183,5,3,1742,1806,Gilbert Livingston (legislator)
14369,25,20,1742,1832,Andreas O'Reilly von Ballinlough
5250,26,24,1742,1796,Franciszka Corvin-Krasińska
8231,13,10,1742,1786,Gilbert Stuart (writer)
3209,13,7,1742,1786,Edward Leigh, 5th Baron Leigh
3059,9,7,1742,1802,Marie Allard
2797,11,8,1742,1786,John Palmer (Unitarian, 1742–1786)
3949,2,1,1742,1805,James Rooke (British Army officer, died 1805)
5188,154,118,1742,1787,Arthur Middleton
1767,15,10,1742,1850,Kaddour El Alamy
3038,4,3,1742,1820,Paolo Gerolamo Brusco
5635,6,5,1742,1813,Johann Andreas Klindworth
4817,28,22,1742,1836,Robert Liston (diplomat)
1508,10,8,1742,1777,Simon Le Duc
832,8,4,1742,1801,Armand-Joseph Guffroy
1563,17,12,1742,1802,Søren Gyldendal
2638,142,117,1742,1793,Jean Baptiste François Pierre Bulliard
1832,15,11,1742,1818,August Wilhelm Knoch
4917,22,15,1742,1782,William Pars
2709,51,43,1742,1795,Jakob Friedrich Ehrhart
4943,29,19,1742,1825,Joan Cornelis van der Hoop
2320,13,5,1742,1824,Munson Jarvis
2014,2,1,1742,1805,James Johnston (Colonel)
4459,30,24,1742,1840,Giocondo Albertolli
1006,4,3,1742,1822,James Kempson
9963,50,48,1742,1825,George Chalmers (antiquarian)
15335,48,17,1742,1780,Tadeusz Rejtan
9041,323,300,1742,1810,David George (Baptist)
7952,50,42,1742,1823,William Combe
4343,18,10,1742,1796,Gerhard Rosselmini
3581,16,13,1742,1825,Franz Wenzel, Graf von Kaunitz-Rietberg
19344,173,161,1742,1798,Maria Christina, Duchess of Teschen
1170,9,7,1742,1793,Johann Georg Sturm
8099,22,8,1742,1822,Abel Buell
5348,24,19,1742,1814,Miles Peter Andrews
8525,35,27,1742,1810,Ozias Humphry
2541,39,36,1742,1816,Vicente Carvallo y Goyeneche
11611,34,30,1742,1821,John Colpoys
3299,8,5,1742,1821,Andrea Di Giovanni y Centellés
3993,13,7,1742,1812,August Gottlieb Richter
5918,77,56,1742,1815,Samuel Provoost
9395,10,8,1742,1769,John Eliot (Royal Navy officer)
2368,12,5,1742,1813,Antonio de Capmany y Montpalau
5263,9,8,1742,1808,Broderick Chinnery
12219,219,194,1742,1818,William Preston (Freemason)
5448,13,6,1742,1805,François Cacault
4363,61,53,1742,1821,Anders Jahan Retzius
1562,4,3,1742,1816,Yves-Marie Le Gouaz
2620,14,8,1742,1791,Thomas Pattenden
3491,93,81,1742,1812,Jonathan Bayard Smith
1592,9,2,1742,1830,Elijah Hall
10274,88,82,1742,1813,Francisco Antonio García Carrasco
1834,5,2,1742,1798,François Dambourgès
4010,8,1,1742,1785,William Baker (printer)
4634,6,5,1742,1790,Mikhail Ivanovich Popov
10819,46,35,1742,1790,Theodorick Bland (congressman)
2239,37,31,1742,1806,Jean Dauberval
10631,42,32,1742,1814,Duke Ernest Gottlob of Mecklenburg
4085,2,2,1742,1827,David Maurice Champouliès de Barrau de Muratel
4571,30,25,1742,1822,William Norton, 2nd Baron Grantley
16210,10,9,1742,1788,Francisco Xavier Sepúlveda
5203,27,7,1742,1825,Anne Bailey
6007,77,39,1742,1824,David Bushnell
8970,16,15,1742,1829,Pierre Paul Nicolas Henrion de Pansey
4936,12,10,1742,1805,Ralph Broome (pamphleteer)
4656,104,92,1742,1779,William Henry Drayton
2045,8,4,1742,1815,John Edwards (painter)
4806,5,4,1742,1806,Andrew Dalzell
4136,17,10,1742,1795,Mai Safoora
2081,7,2,1742,-9999,William Lawranson
4738,21,18,1742,1821,Samuel Bard (physician)
2888,27,18,1742,1822,Richard Earlom
2144,31,28,1742,1803,Mihály Bakos
3575,15,8,1742,1783,Alexander Ablesimov
5241,20,13,1742,1815,Roman Hoffstetter
2138,12,7,1742,1813,Ditlev Ludvig Rogert
4920,27,15,1742,1779,Martha Ray
42198,381,335,1742,1819,Jean-Mathieu-Philibert Sérurier
6048,66,47,1742,1802,Benjamin Logan
4679,14,2,1742,1812,Ambrose Serle
752,6,3,1742,1801,María Gertrudis Hore
5666,29,13,1742,1798,Christian Garve
2552,22,16,1742,1798,Edmund Boyle, 7th Earl of Cork
3847,11,3,1742,1815,Luigi Gaetano Marini
7385,16,14,1742,1809,Charles-François Dupuis
2572,20,19,1742,1802,Henry Belasyse, 2nd Earl Fauconberg
5775,71,66,1742,1818,Robert Beatson
699,2,1,1742,1792,Renatus Andrieux
29787,506,286,1742,1798,James Wilson
8025,4,3,1742,1823,Manasseh Cutler (representative)
4122,25,18,1742,1790,Jean-Baptiste Krumpholz
4411,8,5,1742,1779,Thomas Penrose
9956,7,3,1742,1815,William McCormick (businessman)
1633,9,5,1742,1796,John Burroughs Hopkins
3506,10,2,1742,1821,Johann Joseph Nouseul
6948,200,180,1742,1829,John Tayler
1302,7,6,1742,1789,Kim Eung-hwan
6335,12,5,1742,1825,Mary Nesbitt
3006,10,7,1742,1761,Richard Nugent, Lord Delvin
22955,114,49,1742,1777,Francis Nash
4413,14,7,1742,1808,John Adamson (minister)
3935,36,33,1742,1786,Kariattil Mar Ousep
2594,7,1,1742,1799,Antal Andrássy
3795,47,35,1742,1842,Sampson Salter Blowers
2437,27,21,1742,1811,José Mariano de Conceição Vellozo
2794,8,7,1742,1835,William Graham (colonel)
3466,62,47,1742,1815,William Cleaver
4348,22,20,1742,1793,Thomas Foley, 2nd Baron Foley (1742–1793)
6439,8,2,1742,1770,William Stark (physician)
10089,59,49,1742,1786,John Cadwalader (general)
15833,84,63,1742,1835,John Young (Hawaii)
1994,3,0,1742,1814,Eduard Sandifort
2199,4,2,1742,1785,John Parsons (physician)
2118,30,24,1742,1769,Stephen van Rensselaer II
4248,7,6,1742,1796,Charles Albert II, Prince of Hohenlohe-Waldenburg-Schillingsfürst
3097,21,17,1742,1792,John Morgan (of Dderw)
3362,18,8,1742,1832,Antoine Portal
1062,11,5,1742,1788,Johan Zoëga
12693,171,124,1742,1790,William Hooper
1722,6,3,1742,1815,Gabriel de La Porte du Theil
3812,16,2,1742,1787,Hannikel
11957,98,74,1742,1829,Elizabeth Freeman
1552,3,1,1742,1804,Hans Tank
6267,2,1,1742,1823,Lambert Cadwalader (representative)
12082,52,35,1742,1814,Philip Astley
5857,0,0,1742,1804,Marie Louis Amand Ansart, Marquis de Marisquelles
5516,17,9,1742,1814,William Peters (painter)
1715,47,40,1742,1820,Pedro de Vivar
1064,4,1,1742,1812,Dorvigny
4016,7,2,1742,1820,Salomé de Gélieu
6262,29,22,1742,1825,James Grenville, 1st Baron Glastonbury
6146,39,25,1742,1797,Vasily Pashkevich
1661,6,5,1742,1801,Jacob Ellegood
2573,35,23,1742,1775,Michael Cresap
8986,25,17,1742,1799,Olivier, Count of Wallis
6295,15,7,1742,1812,Ignatius IV Sarrouf
